Id,Reputation,CreationDate,LastAccessDate,numPosts,is_churn,gap1,gap2,gap3,gap4,gap5,gap6,gap7,gap8,gap9,gap10,gap11,gap12,gap13,gap14,gap15,num_answers,num_questions,ans_que_ratio,accepted_answerer_rep,max_rep_answerer,num_que_answered,time_for_first_ans,rep_questioner,rep_answerers,rep_co_answerers,num_answers_recvd,ans_score,que_score,ans_stddev,que_stddev,answering_speed,ans_comments,que_comments,relative_rank_pos
72,30582,2010-07-20 19:41:06.357,2019-08-05 22:01:53.803,498.0,0,1026.386,12.993783333333335,37.201550000000005,14.466166666666668,16.307616666666668,79.60661666666667,18.240666666666666,337.0595,83.87476666666666,1143.024666666667,190.77295,85.94921666666667,689.1374500000001,652.7607833333334,5.8806,13.0,2.0,4.666666666666667,0.0,19770.0,2.0,0.00029085007760461766,5447.714285714285,6213.555555555556,27712.29583333333,6.5,42.61538461538461,34.0,49.91415707916019,33.94112549695428,0.00647598587333431,863.2307692307693,652.0,32.53846153846154
73,5775,2010-07-20 19:42:51.877,2013-12-01 04:08:32.473,32.0,0,3365.8230000000003,59.68566666666667,58.28616666666667,50.24705000000001,116.19473333333333,684.0104333333334,675.19495,64.83716666666666,72.78988333333334,476.70745,65.80171666666666,829.7152333333335,57.83233333333333,1316.43855,885.8461166666667,7.0,8.0,0.8888888888888888,62775.0,134579.0,8.0,0.0007556245420472527,5519.8,28466.52380952381,14279.475,4.875,30.285714285714285,24.875,29.94836826781656,30.37121522569873,0.02040901003069745,1127.5714285714287,822.25,24.114285714285717
76,6599,2010-07-20 19:44:54.913,2016-08-08 23:28:45.420,24.0,0,1450.7540000000001,12.462333333333333,69.58583333333334,63.83016666666667,21.089833333333335,19.860599999999998,22.8774,410.0087666666667,51.46383333333334,592.5731166666667,202.5066666666667,703.6597833333333,15.472333333333333,2352.6231,95.46545,10.0,5.0,1.8333333333333333,222063.0,286579.0,5.0,0.0003750297501725068,4877.0,60347.05263157895,9176.75,5.8,32.1,36.4,35.27495176782276,40.17835238035527,0.011314675344673385,968.2,965.0,28.877777777777776
89,7205,2010-07-20 20:11:38.860,2019-08-27 19:08:34.413,46.0,0,44026.563,21.640333333333334,7.818733333333333,98.94366666666669,146.99955,2.38105,4.157666666666667,24.425733333333334,362.98850000000004,82.81288333333333,10.265833333333335,503.05783333333335,129.9225,334.76550000000003,322.06238333333334,14.0,1.0,7.5,0.0,0.0,1.0,0.0,4196.5,0.0,30595.111111111113,2.0,16.642857142857142,33.0,19.96769368777454,0.0,0.0,426.35714285714283,599.0,8.671598639455782
92,781,2010-07-20 20:14:52.470,2019-08-12 14:40:28.930,18.0,0,329.75300000000004,28.290066666666668,1447.2026,2217.4567833333335,5787.429883333333,41.55145,114419.984,16594.139333333336,234719.81711666667,75158.78171666666,54.09628333333333,48469.935933333334,5810.452833333334,61991.02045,25193.922333333336,8.0,7.0,1.125,62775.0,312479.0,7.0,0.009575031382165356,15681.5,73106.73333333334,781.0,2.7142857142857144,9.125,6.428571428571429,14.045207621920623,5.968169536721256,0.0191324828482399,1344.75,685.0,4.84375
96,2993,2010-07-20 20:25:37.483,2019-08-28 07:28:50.037,60.0,0,534.8000000000001,3.4091166666666672,19.064500000000002,34.722166666666666,7.401783333333333,68.76805,58.488283333333335,75.557,912.4653833333334,386.0762833333334,144.2375,198.21855000000002,607.9146166666667,2190.136716666667,4059.7662166666673,12.0,3.0,3.25,24417.0,24417.0,3.0,0.06326882607856651,8971.0,13875.25,7888.266666666667,4.333333333333333,11.5,35.333333333333336,24.362788316312535,25.540817005987364,0.05298995478354701,863.9166666666666,579.3333333333334,9.348856209150325
99,857,2010-07-20 20:44:17.127,2019-06-02 02:12:39.433,28.0,0,5031.263,32.525000000000006,49.38928333333333,64.32816666666666,339.1977666666667,2312.0354500000003,227.92450000000002,241.68021666666667,766.5225000000002,376.66583333333335,1262.0945666666667,129.6256,574.0452833333334,1390.1765000000003,637.0970500000001,11.0,4.0,2.4,30582.0,30582.0,4.0,0.00087921544470001,18178.5,8286.538461538461,5684.25,5.75,11.0,26.5,14.628738838327793,31.77525242490871,0.02246472911798054,1110.090909090909,700.5,4.549965823650033
100,3474,2010-07-20 20:48:22.373,2018-10-04 13:01:05.743,27.0,0,43847.964,24.9921,225.9051166666667,1219.32095,36.84571666666667,106.08938333333334,300.2819,1007.2708833333334,20.715716666666665,153.28266666666667,1142.9694000000002,2488.1555000000003,4080.9775500000005,15816.9045,701.0888833333335,12.0,3.0,3.25,35224.0,69037.0,3.0,0.0005103749024343944,4381.0,30960.285714285714,10805.5,3.3333333333333335,15.75,27.0,23.41765068567647,17.578395831246947,0.04616815114289855,1029.0833333333333,519.0,10.23820806100218
106,3747,2010-07-20 21:06:09.213,2017-11-08 01:59:52.013,18.0,0,139.994,11.394666666666668,14.144166666666669,0.46226666666666666,297.18961666666667,148.47283333333334,162.40900000000002,1253.4805000000001,258.58250000000004,6.444883333333334,126.81523333333334,2386.979766666667,6.2884,5705.603766666667,14.136233333333335,6.0,9.0,0.7,7999.0,222063.0,9.0,0.02564441810773258,2993.0,29548.0,3747.0,10.777777777777779,7.833333333333333,67.88888888888889,7.626707459098367,46.36659477588484,0.0690073692634517,469.3333333333333,343.77777777777777,6.611111111111112
120,2033,2010-07-20 22:14:22.863,2019-06-18 22:35:39.210,26.0,0,3334.2400000000002,816.3040666666668,99.14116666666668,474.60805,241.96161666666666,2878.1991666666668,2177.4327166666667,606.1027166666667,1285.0089,6.964,207.0952166666667,2866.3328833333335,2145.9491666666668,8541.050000000001,701.5529,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11670.09090909091,0.0,8603.5,0.0,7.666666666666667,0.0,13.451854182690985,0.0,0.0,795.7333333333333,0.0,4.837301587301587
121,253,2010-07-20 22:16:31.863,2016-04-26 17:48:19.430,32.0,0,9423.094000000001,17.119716666666665,407.88783333333333,696.8031666666667,1131.98945,809.3990500000001,1510.2507833333334,1447.3677166666669,3.935666666666667,1021.3361666666667,1736.7572166666666,1262.3185666666666,1208.2746000000002,9697.985283333335,7993.813050000001,10.0,5.0,1.8333333333333333,24417.0,62775.0,5.0,0.0004955748936624715,1010.3333333333334,13546.90909090909,4770.611111111111,2.4,7.9,15.2,6.172519744804386,16.26960356001338,0.029264265210355387,1035.3,1584.4,4.471666666666666
123,5838,2010-07-20 23:04:55.970,2019-06-11 16:08:38.860,89.0,0,365.53000000000003,81.81521666666667,98.77340000000001,32.27116666666667,55.56100000000001,175.528,72.51360000000001,220.8619,93.28193333333334,8.322066666666666,497.0781,118.69416666666667,171.90945000000002,661.8217166666667,9.517566666666669,11.0,4.0,2.4,13394.0,24417.0,4.0,0.0016047026345606679,4919.571428571428,8208.0,27563.141666666666,3.0,10.727272727272727,23.75,14.38812641792467,17.38533865071371,0.02213384434822636,808.6363636363636,522.75,6.6871212121212125
130,2582,2010-07-20 23:49:24.087,2019-08-31 02:39:42.973,30.0,0,789.1930000000001,118920.94671666667,6438.946166666667,4243.581783333333,11792.212716666667,21527.854333333333,8342.038333333334,9833.598733333334,36336.93538333334,4528.594500000001,80215.69388333334,4190.685066666667,12953.684716666668,53188.017,64723.186050000004,12.0,3.0,3.25,30582.0,312479.0,3.0,0.017952968608137262,7324.0,81056.125,4170.4,5.0,9.833333333333334,18.333333333333332,10.684171243082691,14.977761292440647,0.014915005517176335,912.6666666666666,617.3333333333334,7.416666666666667
136,6068,2010-07-21 00:23:43.783,2019-08-29 05:28:58.897,42.0,0,1610.4170000000001,11.865666666666668,1008.9392166666668,93.54906666666668,1850.9523333333336,266.99205,535.7601666666667,1.3307833333333334,0.6447666666666667,0.25766666666666665,128.28273333333334,199.15043333333332,3478.1214000000004,539.1563333333334,351.1352666666667,13.0,2.0,4.666666666666667,286579.0,286579.0,2.0,0.007342063046295378,3306.2,54924.666666666664,56496.75,3.5,13.384615384615385,72.0,15.478686752749525,94.75230867899737,0.0072516702133103164,718.0769230769231,380.0,7.399766899766899
139,17838,2010-07-21 01:34:19.790,2014-02-26 05:52:00.410,135.0,0,21104.933,9695.942116666667,3471.7378833333337,14127.564066666668,3166.231,14.947333333333335,5452.348433333334,19124.002233333336,12816.707383333334,4395.53295,57.480050000000006,4243.545,1535.2673833333333,51.514950000000006,4216.93295,13.0,2.0,4.666666666666667,0.0,346372.0,2.0,0.08052696848174454,23502.25,51727.357142857145,20832.083333333332,9.0,14.23076923076923,17.5,24.836645795255333,12.020815280171307,0.01749257344080683,1186.4615384615386,568.0,12.525641025641026
145,4107,2010-07-21 03:04:03.600,2013-04-22 02:36:22.793,26.0,0,943.2800000000001,22.31661666666667,42.23955,48.86995,59.61833333333334,2025.935666666667,9106.16805,12776.037450000002,15316.038666666667,7154.639,57157.043,10004.404216666668,15384.584666666668,30585.468116666667,11514.706216666667,3.0,12.0,0.3076923076923077,286579.0,315958.0,12.0,0.00010210757889655212,5284.333333333333,46714.34782608696,23348.1875,5.833333333333333,147.33333333333334,44.416666666666664,145.51403139674653,87.04069929253403,0.0434297118955421,625.6666666666666,914.1666666666666,147.33333333333334
152,13825,2010-07-21 04:13:51.943,2019-08-31 23:56:01.313,122.0,0,188347.67,548.3867333333334,828.7219333333335,1458.0742833333336,4357.054833333334,2861.1534500000002,25.690600000000003,3595.197566666667,33.51766666666667,820.2908333333334,147.23783333333333,50.750933333333336,20.88611666666667,155.48916666666668,943.16895,12.0,3.0,3.25,113632.0,286579.0,3.0,0.00047014365393448606,45303.857142857145,60282.75,12483.333333333334,3.3333333333333335,11.166666666666666,16.0,8.653253022926574,3.4641016151377544,0.01968234577363713,470.6666666666667,484.0,9.627777777777778
160,2133,2010-07-21 07:18:19.487,2017-04-07 01:52:40.367,29.0,0,104008.633,1301.7040000000002,170.76738333333336,2006.9425666666668,2040.7333833333334,62.30938333333334,2406.273666666667,512.2449,10205.401000000002,153.91733333333335,1330.7236000000003,655.3607833333334,666.8910500000001,742.4597333333334,5191.784333333333,8.0,7.0,1.125,24417.0,315958.0,7.0,0.03864271333675966,30582.0,55432.92857142857,5684.25,6.714285714285714,12.25,23.0,15.772942473923953,29.642312100554282,0.009740979444830582,1386.125,2085.8571428571427,10.829166666666666
163,3565,2010-07-21 08:13:39.290,2019-08-28 07:15:07.707,39.0,0,519180.08700000006,3235.4823333333334,2582.0135500000006,14592.808283333336,2.9858833333333337,29.731383333333333,24333.549283333337,50.66695000000001,47331.25533333334,18637.901166666667,43476.29233333333,47506.732,28972.920050000004,2959.5168333333336,12617.284116666668,8.0,7.0,1.125,47313.0,47313.0,7.0,1.0217171036740462e-05,5265.5,18080.666666666668,6284.166666666666,2.2857142857142856,4.375,7.142857142857143,7.854707414756362,5.698788509515902,0.013331391342689378,623.125,618.7142857142857,2.8794642857142856
171,6044,2010-07-21 12:03:21.157,2019-07-30 12:08:18.060,45.0,0,8913.41,19.120383333333336,1276.6173333333334,1581.63655,320.05178333333333,1189.3474500000002,2434.034166666667,242.73038333333335,1296.1033833333336,1495.8745666666666,9080.264433333334,1426.75395,1207.47755,377.1180666666667,939.4830000000001,12.0,3.0,3.25,24417.0,113632.0,3.0,0.007662863630018553,4941.8,39121.142857142855,17470.444444444445,5.333333333333333,16.583333333333332,31.333333333333332,14.450280483803978,20.79262689833426,0.0034852092590552937,1145.3333333333333,263.6666666666667,16.416666666666668
172,1973,2010-07-21 12:04:25.587,2019-08-19 17:36:02.450,50.0,0,706.293,205.57955,151.02640000000002,1300.17855,160.70355,1277.263,3.34995,15355.49805,314.80723333333333,1115.3038833333335,1610.018616666667,13747.467216666668,560.6107166666667,17555.3979,1482.6643333333334,10.0,5.0,1.8333333333333333,13394.0,286579.0,5.0,0.011714040932666082,4411.0,109417.0,11865.111111111111,3.6,6.4,10.0,4.427188724235731,5.431390245600108,0.018219931706439162,469.6,1026.8,3.801904761904762
173,18711,2010-07-21 12:37:43.490,2019-08-30 19:17:21.277,142.0,0,280.1,16.741283333333335,340.89660000000003,56.142833333333336,981.1301666666667,1444.2477333333334,2463.314766666667,4772.165116666667,23687.252,19.490383333333334,11644.050400000002,2308.2175,10397.162266666668,19796.764233333335,179.65560000000002,14.0,1.0,7.5,0.0,1553.0,1.0,0.03867407232180437,10725.5,1553.0,14731.76388888889,2.0,12.357142857142858,17.0,12.469082643804315,0.0,0.03867407232180437,848.3571428571429,613.0,11.095238095238097
176,1914,2010-07-21 13:19:14.133,2015-03-15 04:31:26.797,20.0,0,549244.697,5.501716666666667,7.456,11.339400000000001,68.71716666666667,52.031666666666666,24.053550000000005,77.30183333333335,12.221833333333334,7747.805216666667,4372.255566666668,64.21971666666667,1381.0528833333335,4794.011,11280.692733333333,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9779.25,0.0,6530.166666666667,0.0,8.933333333333334,0.0,21.77307205395386,0.0,0.0,624.3333333333334,0.0,8.255555555555556
196,3936,2010-07-23 03:40:59.740,2019-08-28 03:46:33.133,46.0,0,916700.7400000001,3064.4655000000002,1230.0816666666667,8669.609283333333,118.61233333333334,23498.499933333333,7.418233333333334,7979.705383333334,10369.902116666668,8893.879933333335,1143.2362833333334,34543.43166666667,17202.551616666668,5827.543716666667,60240.16883333334,3.0,12.0,0.3076923076923077,286579.0,286579.0,12.0,3.587850517957211e-05,7999.0,102820.4,0.0,2.0833333333333335,3.3333333333333335,7.583333333333333,2.516611478423583,6.287915297447859,0.007024670557172969,1474.6666666666667,665.4166666666666,1.8333333333333333
205,35224,2010-07-27 19:20:58.870,2019-08-31 18:13:17.207,88.0,0,17274.997,348.26155000000006,897.8168833333334,88.63361666666668,288.16016666666667,2154.094716666667,304.48583333333335,114.57333333333334,827.6976166666667,406.06005000000005,850.9182333333334,3441.38905,1465.0641666666668,1250.3106666666667,449.8792833333334,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4254.0,0.0,35224.0,0.0,35.86666666666667,0.0,48.42057807329836,0.0,0.0,1354.1333333333334,0.0,33.733333333333334
215,629,2010-07-27 20:15:17.740,2017-08-23 15:16:34.597,16.0,0,291523.43,566.6972166666667,323.94711666666666,3.11895,10.494666666666667,13205.801933333334,428474.79311666667,7866.98855,133784.96283333335,142698.79845,92131.82071666668,480.60145000000006,6817.699216666667,75920.45895000001,1293.6473833333334,7.0,8.0,0.8888888888888888,346372.0,346372.0,8.0,0.005613361484341177,629.0,74650.76,629.0,6.0,3.2857142857142856,28.0,3.3523268393901033,44.75648396760918,0.0243331949536435,506.2857142857143,736.25,2.0841269841269843
221,107228,2010-07-27 20:29:40.420,2014-06-16 15:45:34.640,650.0,0,223.11,252.5886166666667,5.9766666666666675,91.86910000000002,6.610500000000001,26.164066666666667,813.6247166666667,2873.9478833333337,180.57206666666667,1528.3651666666667,365.78443333333337,1532.080666666667,4341.961566666667,650.0054333333334,521.217,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7705.9,0.0,67895.43333333332,0.0,15.066666666666666,0.0,14.882716085958172,0.0,0.0,1907.1333333333334,0.0,13.47777777777778
223,2131,2010-07-27 20:39:40.943,2018-09-12 04:14:56.337,25.0,0,874445.2300000001,3217.3929500000004,829.1212166666667,107.04983333333334,4172.0475,261.32550000000003,2034.5128333333334,130491.67606666667,11539.319933333334,14262.9509,68.20626666666666,50440.35,1811.8187333333335,59464.271166666666,962.9103333333334,13.0,2.0,4.666666666666667,47313.0,47313.0,2.0,0.0033484568246070503,15051.555555555555,47313.0,2181.6,1.0,9.23076923076923,23.0,10.385517529664776,31.11269837220809,0.007081610575159674,534.9230769230769,343.0,8.384615384615385
226,19770,2010-07-27 20:44:37.420,2011-01-10 11:54:42.660,196.0,0,336584.617,2615.282383333333,47.443000000000005,67.5635,1481.1370500000003,1522.2121166666666,2231.6936166666665,301.5433833333334,45.36305000000001,147.64761666666666,1062.93755,3195.695566666667,1656.9174333333333,891.7666666666667,7.179666666666667,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8575.42857142857,0.0,25461.1,0.0,9.733333333333333,0.0,9.7428850718773,0.0,0.0,931.4666666666667,0.0,7.966666666666667
232,286579,2010-07-27 21:00:44.887,2019-09-01 02:51:18.723,1436.0,0,129.806,5.61,5.7615,13.910950000000001,7.039550000000001,13.501783333333334,14.11145,19.59926666666667,8.143400000000002,44.56216666666667,16.614500000000003,6.877333333333334,83.049,201.04726666666667,69.74645000000001,14.0,1.0,7.5,13825.0,43749.0,1.0,0.005788873977178329,7586.285714285715,28787.0,104256.90625,3.0,31.214285714285715,39.0,36.25376069920423,0.0,0.005788873977178329,1123.642857142857,2070.0,23.036904761904765
233,953,2010-07-27 21:02:39.857,2019-08-21 16:31:24.280,15.0,1,942.34,15.223166666666668,113.76516666666667,8443.181383333334,1008.3027833333333,1756.0025,1299.1528333333333,1243.241266666667,514.8561166666667,5.1993833333333335,4086.7536666666665,2596.6571166666668,12294.258616666666,21091.21255,11439.748716666667,14.0,1.0,7.5,0.0,37608.0,1.0,0.0011127570229944007,3107.0,21818.0,13397.604166666666,6.0,8.714285714285714,8.0,8.756787006734758,0.0,0.000557553896449974,866.0,828.0,7.546428571428572
237,19006,2010-07-27 21:18:39.403,2019-08-31 17:09:23.470,130.0,0,765615.087,79.64678333333335,71.93288333333334,1351.9667166666668,10423.293233333334,9799.815216666668,8255.804216666667,23678.8219,11423.964883333334,4017.961883333334,17609.379233333333,2252.1314333333335,643.8604,86.59505,4404.344333333333,6.0,9.0,0.7,286579.0,312479.0,9.0,0.0020265837216187324,10468.5,101149.15384615384,19006.0,2.888888888888889,7.333333333333333,16.88888888888889,6.772493386240157,16.639143941654904,0.0035543455337903058,843.0,1034.111111111111,6.435185185185186
242,222063,2010-07-27 21:36:11.267,2019-09-01 03:57:37.820,1912.0,0,21761.096,29.109,19.32345,17.502833333333335,487.96233333333333,876.2213833333334,6775.559616666667,5420.155216666667,55.76623333333334,156.32726666666667,2156.4764,914.3503833333333,159.53078333333332,936.8292166666668,108.85988333333334,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5318.6,0.0,110259.44444444444,0.0,12.6,0.0,10.755729370234,0.0,0.0,1090.6,0.0,8.911111111111113
247,5730,2010-07-27 21:56:25.567,2019-06-20 19:25:44.927,68.0,0,226.36300000000003,1.8114500000000002,1105.0684333333334,63.621233333333336,8.100666666666667,48.33488333333334,5.471216666666667,19.719283333333337,5.9893833333333335,7.261333333333334,3.0345000000000004,1.854066666666667,4.350333333333334,2.9286666666666665,6019.3328833333335,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9988.8,0.0,3054.8333333333335,0.0,22.933333333333334,0.0,51.69341857344631,0.0,0.0,439.4,0.0,18.615555555555556
249,2517,2010-07-27 21:58:53.070,2012-02-02 23:43:09.523,41.0,0,941004.177,1531.5604333333333,4615.752833333334,6825.025733333334,1070.4619333333335,499.48740000000004,1047.3404333333335,1337.3909500000002,12.33205,12899.67395,3260.180216666667,398.8481666666667,1267.5394000000001,265.8165,35.0005,7.0,8.0,0.8888888888888888,286579.0,286579.0,8.0,0.015290276826957931,2993.0,150485.14285714287,0.0,2.375,3.5714285714285716,29.625,2.5071326821120348,61.36294251651981,0.025866747314665005,577.5714285714286,727.375,2.742857142857143
251,2950,2010-07-27 22:08:39.287,2018-11-05 20:34:59.070,32.0,0,8119.106000000001,70.91816666666666,1098.8462333333334,283.0063333333334,5394.9816,194.96373333333335,8643.154266666668,22135.97595,28942.3895,35242.81616666667,5629.709616666668,34433.567383333335,7328.86295,8753.682,8251.502266666668,10.0,5.0,1.8333333333333333,222063.0,222063.0,5.0,0.00013680269815633244,5225.166666666667,57500.27272727273,6856.972222222223,2.8,16.9,30.6,20.561290491276726,54.15533214744418,0.007799236620773263,2250.4,751.8,12.682142857142857
263,1898,2010-07-27 22:32:24.477,2019-07-02 15:04:15.210,19.0,0,7741.150000000001,877.4661,35.960233333333335,7.773716666666667,8.764833333333334,250.47428333333335,61.57038333333334,9.145716666666667,3007.2003333333337,63.78128333333334,7555.451783333334,1397.6392666666666,40451.62545000001,6644.973,157566.20533333335,13.0,2.0,4.666666666666667,24417.0,113632.0,2.0,0.021892417014056753,8749.714285714286,35144.8,31424.888888888887,8.5,10.153846153846153,22.5,7.987971726770965,0.7071067811865476,0.004484369744930861,588.8461538461538,668.5,6.467948717948719
264,111821,2010-07-27 22:38:16.220,2019-08-28 02:07:43.113,777.0,0,19075.453,1476.7704,1679.2172666666668,94229.24866666667,14.465900000000001,18990.7715,9801.7996,1521.3271166666668,7195.214783333334,397.18210000000005,137056.26345000003,53.65366666666667,2876.1735,5746.228050000001,174.03733333333332,5.0,10.0,0.5454545454545454,286579.0,286579.0,9.0,5.666010568559578e-05,818.5,113777.38461538461,84769.0,1.6,5.6,8.1,4.09878030638384,7.27934673503666,0.03348183342021747,521.0,593.0,5.3
271,1545,2010-07-27 22:55:19.987,2019-06-21 11:14:39.207,39.0,0,377.87,29.160383333333336,74.60005000000001,8168.644116666667,7.4672833333333335,5029.839883333334,454.3372166666667,3108.8712333333333,414.2867166666667,40676.56888333334,1961.2536666666667,16023.44845,18733.225783333335,229357.99038333335,6814.004216666667,12.0,3.0,3.25,10542.0,286579.0,3.0,0.06804269149670483,6090.666666666667,81517.83333333333,32518.65625,4.333333333333333,6.5,11.0,5.728715546977509,6.928203230275509,0.06322670446941812,894.5,502.3333333333333,2.660627705627706
274,113632,2010-07-27 23:03:23.703,2019-08-28 16:12:53.303,819.0,0,17897.484,635.4036,12.498733333333336,81.83338333333334,193.02621666666667,178.73995000000002,79.22333333333334,18.410716666666666,887.8000666666667,4824.697666666668,1588.8311666666668,1724.6415000000002,2526.8760500000003,473.8171166666667,426.3002166666667,15.0,0.0,0.0,0.0,0.0,0.0,0.0,16517.333333333332,0.0,77642.58333333333,0.0,8.4,0.0,6.356099432828281,0.0,0.0,523.0666666666667,0.0,5.788888888888889
